Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-04-05;Rwanda;129736;1459;0;1.12;0.00;98.88
2022-04-05;Paraguay;648353;18731;0;2.89;0.00;97.11
2022-04-05;Pérou;3549028;212372;0;5.98;0.00;94.02
2022-04-05;Népal;978528;11951;0;1.22;0.00;98.78
2022-04-05;Niger;8816;308;0;3.49;0.00;96.51
2022-04-05;Malawi;85667;2626;0;3.07;0.00;96.93
2022-04-05;Martinique;145966;916;0;0.63;0.00;99.37
2022-04-05;Macédoine;306947;9231;0;3.01;0.00;96.99
2022-04-05;Monaco;10943;54;0;0.49;0.00;99.51
2022-04-05;Lesotho;32910;697;0;2.12;0.00;97.88
2022-04-05;Laos;186870;682;0;0.36;0.00;99.64
2022-04-05;Saint-Kitts-et-Nevis;5550;43;0;0.77;0.00;99.23
2022-04-05;Japon;6776236;28396;0;0.42;0.00;99.58
2022-04-05;Iran;7175780;140407;0;1.96;0.00;98.04
2022-04-05;Irlande;1477112;6805;0;0.46;0.00;99.54
2022-04-05;Grenade;14024;218;0;1.55;0.00;98.45
2022-04-05;Dominique;11897;63;0;0.53;0.00;99.47
2022-04-05;Colombie;6086484;139678;0;2.29;0.00;97.71
2022-04-05;Suisse;3528689;13588;0;0.39;0.00;99.61
2022-04-05;Belize;57318;656;0;1.14;0.00;98.86
2022-04-05;Brésil;30042272;660786;0;2.20;0.00;97.80
2022-04-05;Burundi;38588;38;0;0.10;0.00;99.90
2022-04-05;Barbade;60592;375;0;0.62;0.00;99.38
2022-04-05;Autriche;3912606;16061;0;0.41;0.00;99.59
2022-04-05;Arménie;422594;8619;0;2.04;0.00;97.96
2022-04-05;Andorre;40024;153;0;0.38;0.00;99.62
2022-04-05;Afrique du Sud;3725177;100067;0;2.69;0.00;97.31
2022-04-05;Vanuatu;4438;2;0;0.05;0.00;99.95
2022-04-05;Vatican;29;0;0;0.00;0.00;100.00
2022-04-05;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-04-05;Tonga;7385;9;0;0.12;0.00;99.88
2022-04-05;Thaïlande;3757575;25603;0;0.68;0.00;99.32
2022-04-05;Syrie;55723;3145;0;5.64;0.00;94.36
2022-04-05;Sénégal;85924;1965;0;2.29;0.00;97.71
2022-04-05;Arabie Saoudite;751296;9050;0;1.20;0.00;98.80
2022-04-05;Qatar;362150;677;0;0.19;0.00;99.81
2022-04-05;Polynésie Française;72473;648;0;0.89;0.00;99.11
2022-04-05;Mauritanie;58706;982;0;1.67;0.00;98.33
2022-04-05;Mexique;5671144;323318;0;5.70;0.00;94.30
2022-04-05;Mali;30512;728;0;2.39;0.00;97.61
2022-04-05;Moldavie;514428;11452;0;2.23;0.00;97.77
2022-04-05;Lituanie;1033547;8925;0;0.86;0.00;99.14
2022-04-05;Liban;1093551;10324;0;0.94;0.00;99.06
2022-04-05;Kenya;323479;5648;0;1.75;0.00;98.25
2022-04-05;Islande;182633;102;0;0.06;0.00;99.94
2022-04-05;Israël;3967733;10554;0;0.27;0.00;99.73
2022-04-05;Honduras;421121;10882;0;2.58;0.00;97.42
2022-04-05;Guatemala;832159;17338;0;2.08;0.00;97.92
2022-04-05;Gambie;11990;365;0;3.04;0.00;96.96
2022-04-05;Géorgie;1650008;16761;0;1.02;0.00;98.98
2022-04-05;Érythrée;9728;103;0;1.06;0.00;98.94
2022-04-05;République Dominicaine;578319;4375;0;0.76;0.00;99.24
2022-04-05;Chypre;447161;954;0;0.21;0.00;99.79
2022-04-05;Costa Rica;841343;8327;0;0.99;0.00;99.01
2022-04-05;Côte d'Ivoire;81780;796;0;0.97;0.00;99.03
2022-04-05;Canada;3518330;37782;0;1.07;0.00;98.93
2022-04-05;Bahamas;33314;788;0;2.37;0.00;97.63
2022-04-05;Bénin;26952;163;0;0.60;0.00;99.40
2022-04-05;Bangladesh;1951867;29123;0;1.49;0.00;98.51
2022-04-05;Australie;4848211;6462;0;0.13;0.00;99.87
2022-04-05;Émirats Arabes Unis;892714;2302;0;0.26;0.00;99.74
2022-04-05;Zambie;317221;3967;0;1.25;0.00;98.75
2022-04-05;St-Vincent / Grenadines;8338;106;0;1.27;0.00;98.73
2022-04-05;Ouganda;163951;3596;0;2.19;0.00;97.81
2022-04-05;Turquie;14919591;98234;0;0.66;0.00;99.34
2022-04-05;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-04-05;Eswatini;69897;1395;0;2.00;0.00;98.00
2022-04-05;Somalie;26471;1361;0;5.14;0.00;94.86
2022-04-05;Slovénie;978134;6512;0;0.67;0.00;99.33
2022-04-05;Îles Salomon;11856;136;0;1.15;0.00;98.85
2022-04-05;Réunion;347941;720;0;0.21;0.00;99.79
2022-04-05;Papouasie-Nouvelle-Guinée;43374;643;0;1.48;0.00;98.52
2022-04-05;Nigéria;255516;3142;0;1.23;0.00;98.77
2022-04-05;Malaisie;4268486;35160;0;0.82;0.00;99.18
2022-04-05;Birmanie;611984;19433;0;3.18;0.00;96.82
2022-04-05;Montenegro;233453;2706;0;1.16;0.00;98.84
2022-04-05;Luxembourg;220034;1042;0;0.47;0.00;99.53
2022-04-05;Sainte-Lucie;22977;365;0;1.59;0.00;98.41
2022-04-05;Corée du Sud;14553644;18033;0;0.12;0.00;99.88
2022-04-05;Kirghizistan;200968;2991;0;1.49;0.00;98.51
2022-04-05;Italie;14966058;160103;0;1.07;0.00;98.93
2022-04-05;Croatie;1103662;15634;0;1.42;0.00;98.58
2022-04-05;Guinée;36459;440;0;1.21;0.00;98.79
2022-04-05;Guyane Française;79075;394;0;0.50;0.00;99.50
2022-04-05;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-04-05;Espagne;11578653;102747;0;0.89;0.00;99.11
2022-04-05;Algérie;265699;6874;0;2.59;0.00;97.41
2022-04-05;République Tchèque;3845597;39784;0;1.03;0.00;98.97
2022-04-05;Bhoutan;33146;12;0;0.04;0.00;99.96
2022-04-05;Saint Barthélemy;4150;6;0;0.14;0.00;99.86
2022-04-05;Belgique;3881523;30908;0;0.80;0.00;99.20
2022-04-05;Angola;99194;1900;0;1.92;0.00;98.08
2022-04-05;Afghanistan;177932;7671;0;4.31;0.00;95.69
2022-04-05;Zimbabwe;246744;5451;0;2.21;0.00;97.79
2022-04-05;Samoa;2622;2;0;0.08;0.00;99.92
2022-04-05;Venezuela;521030;5688;0;1.09;0.00;98.91
2022-04-05;Trinité-et-Tobago;139114;3766;0;2.71;0.00;97.29
2022-04-05;Suriname;79241;1325;0;1.67;0.00;98.33
2022-04-05;Seychelles;40866;164;0;0.40;0.00;99.60
2022-04-05;Roumanie;2864473;65129;0;2.27;0.00;97.73
2022-04-05;Palestine;656287;5655;0;0.86;0.00;99.14
2022-04-05;Philippines;3679983;59370;0;1.61;0.00;98.39
2022-04-05;Nouvelle-Zélande;733000;404;0;0.06;0.00;99.94
2022-04-05;Nicaragua;18491;230;0;1.24;0.00;98.76
2022-04-05;Mozambique;225268;2200;0;0.98;0.00;99.02
2022-04-05;Malte;82845;649;0;0.78;0.00;99.22
2022-04-05;Mongolie;919625;2177;0;0.24;0.00;99.76
2022-04-05;Saint Martin;10107;63;0;0.62;0.00;99.38
2022-04-05;Lettonie;804288;5657;0;0.70;0.00;99.30
2022-04-05;Liechtenstein;16429;84;0;0.51;0.00;99.49
2022-04-05;Koweït;629525;2554;0;0.41;0.00;99.59
2022-04-05;Cambodge;135812;3055;0;2.25;0.00;97.75
2022-04-05;Inde;43030925;521487;0;1.21;0.00;98.79
2022-04-05;Haïti;30567;833;0;2.73;0.00;97.27
2022-04-05;Guinée-Bissau;8151;170;0;2.09;0.00;97.91
2022-04-05;Guadeloupe;139516;938;0;0.67;0.00;99.33
2022-04-05;France;25531894;139648;0;0.55;0.00;99.45
2022-04-05;Éthiopie;469879;7508;0;1.60;0.00;98.40
2022-04-05;Équateur;862321;35449;0;4.11;0.00;95.89
2022-04-05;Allemagne;21849074;130368;0;0.60;0.00;99.40
2022-04-05;Cuba;1093676;8516;0;0.78;0.00;99.22
2022-04-05;Chili;3491962;56809;0;1.63;0.00;98.37
2022-04-05;Rép. Dém. du Congo;86748;1337;0;1.54;0.00;98.46
2022-04-05;Burkina Faso;20858;382;0;1.83;0.00;98.17
2022-04-05;Antarctique;11;0;0;0.00;0.00;100.00
2022-04-05;Antigua-et-Barbuda;7493;135;0;1.80;0.00;98.20
2022-04-05;Autres;721;15;0;2.08;0.00;97.92
2022-04-05;Kosovo;227599;3137;0;1.38;0.00;98.62
2022-04-05;États-Unis;80209383;982700;0;1.23;0.00;98.77
2022-04-05;Timor-Leste;22836;130;0;0.57;0.00;99.43
2022-04-05;Tchad;7347;192;0;2.61;0.00;97.39
2022-04-05;Soudan du sud;17311;138;0;0.80;0.00;99.20
2022-04-05;Slovaquie;2468812;19462;0;0.79;0.00;99.21
2022-04-05;Soudan;61987;4907;0;7.92;0.00;92.08
2022-04-05;Serbie;1983734;15842;0;0.80;0.00;99.20
2022-04-05;Portugal;3628756;21789;0;0.60;0.00;99.40
2022-04-05;Pakistan;1525923;30361;0;1.99;0.00;98.01
2022-04-05;Oman;388536;4252;0;1.09;0.00;98.91
2022-04-05;Pays-Bas;8112594;22656;0;0.28;0.00;99.72
2022-04-05;Namibie;157776;4020;0;2.55;0.00;97.45
2022-04-05;Maurice;214860;985;0;0.46;0.00;99.54
2022-04-05;Macao;82;0;0;0.00;0.00;100.00
2022-04-05;Madagascar;64050;1388;0;2.17;0.00;97.83
2022-04-05;Libye;501738;6419;0;1.28;0.00;98.72
2022-04-05;Sri Lanka;662216;16485;0;2.49;0.00;97.51
2022-04-05;Kiribati;3067;13;0;0.42;0.00;99.58
2022-04-05;Jamaïque;128869;2897;0;2.25;0.00;97.75
2022-04-05;Hongrie;1860159;45611;0;2.45;0.00;97.55
2022-04-05;Guyana;63283;1226;0;1.94;0.00;98.06
2022-04-05;Guinée Équatoriale;16000;183;0;1.14;0.00;98.86
2022-04-05;Ghana;161014;1445;0;0.90;0.00;99.10
2022-04-05;Gabon;47588;303;0;0.64;0.00;99.36
2022-04-05;Finlande;907786;3254;0;0.36;0.00;99.64
2022-04-05;Estonie;560233;2475;0;0.44;0.00;99.56
2022-04-05;Djibouti;15591;189;0;1.21;0.00;98.79
2022-04-05;Cap-vert;55961;401;0;0.72;0.00;99.28
2022-04-05;Cameroun;119544;1927;0;1.61;0.00;98.39
2022-04-05;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-04-05;Botswana;305526;2686;0;0.88;0.00;99.12
2022-04-05;Brunéi Darussalam;136821;214;0;0.16;0.00;99.84
2022-04-05;Bulgarie;1142698;36636;0;3.21;0.00;96.79
2022-04-05;Azerbaïdjan;792103;9700;0;1.22;0.00;98.78
2022-04-05;Argentine;9045326;128106;0;1.42;0.00;98.58
2022-04-05;Yémen;11812;2144;0;18.15;0.00;81.85
2022-04-05;Uruguay;890980;7171;0;0.80;0.00;99.20
2022-04-05;Taïwan;24866;853;0;3.43;0.00;96.57
2022-04-05;Sao Tomé-et-Principe;5948;73;0;1.23;0.00;98.77
2022-04-05;Sierra Leone;7675;125;0;1.63;0.00;98.37
2022-04-05;Suède;2487852;18365;0;0.74;0.00;99.26
2022-04-05;Russie;17664790;362890;0;2.05;0.00;97.95
2022-04-05;Palaos;4070;6;0;0.15;0.00;99.85
2022-04-05;Pologne;5971998;115395;0;1.93;0.00;98.07
2022-04-05;Panama;765677;8172;0;1.07;0.00;98.93
2022-04-05;Norvège;1411550;2518;0;0.18;0.00;99.82
2022-04-05;Nouvelle-Calédonie;60463;312;0;0.52;0.00;99.48
2022-04-05;Maldives;177665;298;0;0.17;0.00;99.83
2022-04-05;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-04-05;Maroc;1163656;16061;0;1.38;0.00;98.62
2022-04-05;Libéria;7400;294;0;3.97;0.00;96.03
2022-04-05;Kazakhstan;1393954;19013;0;1.36;0.00;98.64
2022-04-05;Comores;8093;160;0;1.98;0.00;98.02
2022-04-05;Jordanie;1694216;14048;0;0.83;0.00;99.17
2022-04-05;Iraq;2320806;25178;0;1.08;0.00;98.92
2022-04-05;Indonésie;6023924;155421;0;2.58;0.00;97.42
2022-04-05;Hong-Kong;1177814;8349;0;0.71;0.00;99.29
2022-04-05;Grèce;3114591;27816;0;0.89;0.00;99.11
2022-04-05;Gibraltar;17120;101;0;0.59;0.00;99.41
2022-04-05;Royaume-Uni;21556877;166650;0;0.77;0.00;99.23
2022-04-05;Fidji;64425;834;0;1.29;0.00;98.71
2022-04-05;Égypte;509177;24473;0;4.81;0.00;95.19
2022-04-05;Danemark;3084305;5819;0;0.19;0.00;99.81
2022-04-05;Chine;288963;4638;0;1.61;0.00;98.39
2022-04-05;Congo (Brazzaville);24079;385;0;1.60;0.00;98.40
2022-04-05;Bélarus;965948;6853;0;0.71;0.00;99.29
2022-04-05;Bolivie;902749;21897;0;2.43;0.00;97.57
2022-04-05;Bahreïn;557387;1472;0;0.26;0.00;99.74
2022-04-05;Bosnie-Herzégovine;375849;15727;0;4.18;0.00;95.82
2022-04-05;Albanie;274000;3492;0;1.27;0.00;98.73
2022-04-04;Albanie;273913;3492;0;1.27;0.00;98.73
2022-04-04;Bosnie-Herzégovine;375735;15724;0;4.18;0.00;95.82
2022-04-04;Bahreïn;556763;1471;0;0.26;0.00;99.74
2022-04-04;Bolivie;902497;21896;0;2.43;0.00;97.57
2022-04-04;Bélarus;965654;6849;0;0.71;0.00;99.29
2022-04-04;Congo (Brazzaville);24071;385;0;1.60;0.00;98.40
2022-04-04;Chine;272314;4638;0;1.70;0.00;98.30
2022-04-04;Danemark;3080942;5798;0;0.19;0.00;99.81
2022-04-04;Égypte;509177;24473;0;4.81;0.00;95.19
2022-04-04;Fidji;64425;834;0;1.29;0.00;98.71
2022-04-04;Royaume-Uni;21505845;166277;0;0.77;0.00;99.23
2022-04-04;Gibraltar;17110;101;0;0.59;0.00;99.41
2022-04-04;Grèce;3096135;27746;0;0.90;0.00;99.10
2022-04-04;Hong-Kong;1174560;8262;0;0.70;0.00;99.30
2022-04-04;Indonésie;6015748;155164;0;2.58;0.00;97.42
2022-04-04;Iraq;2320526;25177;0;1.08;0.00;98.92
2022-04-04;Jordanie;1694216;14048;0;0.83;0.00;99.17
2022-04-04;Comores;8093;160;0;1.98;0.00;98.02
2022-04-04;Kazakhstan;1393919;19012;0;1.36;0.00;98.64
2022-04-04;Libéria;7400;294;0;3.97;0.00;96.03
2022-04-04;Maroc;1163561;16060;0;1.38;0.00;98.62
2022-04-04;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-04-04;Maldives;177665;298;0;0.17;0.00;99.83
2022-04-04;Nouvelle-Calédonie;60425;311;0;0.51;0.00;99.49
2022-04-04;Norvège;1410051;2518;0;0.18;0.00;99.82
2022-04-04;Panama;765337;8172;0;1.07;0.00;98.93
2022-04-04;Pologne;5970114;115345;0;1.93;0.00;98.07
2022-04-04;Palaos;4042;6;0;0.15;0.00;99.85
2022-04-04;Russie;17651048;362581;0;2.05;0.00;97.95
2022-04-04;Suède;2487852;18365;0;0.74;0.00;99.26
2022-04-04;Sierra Leone;7675;125;0;1.63;0.00;98.37
2022-04-04;Sao Tomé-et-Principe;5948;73;0;1.23;0.00;98.77
2022-04-04;Taïwan;24588;853;0;3.47;0.00;96.53
2022-04-04;Uruguay;890140;7169;0;0.81;0.00;99.19
2022-04-04;Yémen;11808;2144;0;18.16;0.00;81.84
2022-04-04;Argentine;9043098;128086;0;1.42;0.00;98.58
2022-04-04;Azerbaïdjan;792067;9698;0;1.22;0.00;98.78
2022-04-04;Bulgarie;1141859;36608;0;3.21;0.00;96.79
2022-04-04;Brunéi Darussalam;136374;213;0;0.16;0.00;99.84
2022-04-04;Botswana;305526;2686;0;0.88;0.00;99.12
2022-04-04;République Centrafricaine;14649;113;0;0.77;0.00;99.23
2022-04-04;Cameroun;119544;1927;0;1.61;0.00;98.39
2022-04-04;Cap-vert;55961;401;0;0.72;0.00;99.28
2022-04-04;Djibouti;15590;189;0;1.21;0.00;98.79
2022-04-04;Estonie;559133;2469;0;0.44;0.00;99.56
2022-04-04;Finlande;901336;3252;0;0.36;0.00;99.64
2022-04-04;Gabon;47588;303;0;0.64;0.00;99.36
2022-04-04;Ghana;160971;1445;0;0.90;0.00;99.10
2022-04-04;Guinée Équatoriale;16000;183;0;1.14;0.00;98.86
2022-04-04;Guyana;63273;1226;0;1.94;0.00;98.06
2022-04-04;Hongrie;1854198;45510;0;2.45;0.00;97.55
2022-04-04;Jamaïque;128869;2897;0;2.25;0.00;97.75
2022-04-04;Kiribati;3067;13;0;0.42;0.00;99.58
2022-04-04;Sri Lanka;662103;16485;0;2.49;0.00;97.51
2022-04-04;Libye;501738;6419;0;1.28;0.00;98.72
2022-04-04;Madagascar;64050;1388;0;2.17;0.00;97.83
2022-04-04;Macao;82;0;0;0.00;0.00;100.00
2022-04-04;Maurice;210343;968;0;0.46;0.00;99.54
2022-04-04;Namibie;157764;4020;0;2.55;0.00;97.45
2022-04-04;Pays-Bas;8098546;22642;0;0.28;0.00;99.72
2022-04-04;Oman;388500;4252;0;1.09;0.00;98.91
2022-04-04;Pakistan;1525775;30361;0;1.99;0.00;98.01
2022-04-04;Portugal;3609846;21733;0;0.60;0.00;99.40
2022-04-04;Serbie;1982193;15834;0;0.80;0.00;99.20
2022-04-04;Soudan;61966;4907;0;7.92;0.00;92.08
2022-04-04;Slovaquie;2462300;19440;0;0.79;0.00;99.21
2022-04-04;Soudan du sud;17301;138;0;0.80;0.00;99.20
2022-04-04;Tchad;7347;192;0;2.61;0.00;97.39
2022-04-04;Timor-Leste;22832;130;0;0.57;0.00;99.43
2022-04-04;États-Unis;80181257;982099;0;1.22;0.00;98.78
2022-04-04;Kosovo;227579;3137;0;1.38;0.00;98.62
2022-04-04;Autres;721;15;0;2.08;0.00;97.92
2022-04-04;Antigua-et-Barbuda;7493;135;0;1.80;0.00;98.20
2022-04-04;Antarctique;11;0;0;0.00;0.00;100.00
2022-04-04;Burkina Faso;20858;382;0;1.83;0.00;98.17
2022-04-04;Rép. Dém. du Congo;86748;1337;0;1.54;0.00;98.46
2022-04-04;Chili;3489913;56798;0;1.63;0.00;98.37
2022-04-04;Cuba;1093166;8515;0;0.78;0.00;99.22
2022-04-04;Allemagne;21706329;130052;0;0.60;0.00;99.40
2022-04-04;Équateur;862321;35449;0;4.11;0.00;95.89
2022-04-04;Éthiopie;469843;7508;0;1.60;0.00;98.40
2022-04-04;France;25333263;139528;0;0.55;0.00;99.45
2022-04-04;Guadeloupe;139516;938;0;0.67;0.00;99.33
2022-04-04;Guinée-Bissau;8151;170;0;2.09;0.00;97.91
2022-04-04;Haïti;30567;833;0;2.73;0.00;97.27
2022-04-04;Inde;43029839;521416;0;1.21;0.00;98.79
2022-04-04;Cambodge;135782;3054;0;2.25;0.00;97.75
2022-04-04;Koweït;629525;2554;0;0.41;0.00;99.59
2022-04-04;Liechtenstein;16429;84;0;0.51;0.00;99.49
2022-04-04;Lettonie;802887;5648;0;0.70;0.00;99.30
2022-04-04;Saint Martin;10107;63;0;0.62;0.00;99.38
2022-04-04;Mongolie;919544;2177;0;0.24;0.00;99.76
2022-04-04;Malte;82126;644;0;0.78;0.00;99.22
2022-04-04;Mozambique;225267;2200;0;0.98;0.00;99.02
2022-04-04;Nicaragua;18434;230;0;1.25;0.00;98.75
2022-04-04;Nouvelle-Zélande;720176;386;0;0.05;0.00;99.95
2022-04-04;Philippines;3679761;59365;0;1.61;0.00;98.39
2022-04-04;Palestine;656287;5655;0;0.86;0.00;99.14
2022-04-04;Roumanie;2861426;65102;0;2.28;0.00;97.72
2022-04-04;Seychelles;40866;164;0;0.40;0.00;99.60
2022-04-04;Suriname;79236;1325;0;1.67;0.00;98.33
2022-04-04;Trinité-et-Tobago;138793;3763;0;2.71;0.00;97.29
2022-04-04;Venezuela;520905;5687;0;1.09;0.00;98.91
2022-04-04;Samoa;2622;2;0;0.08;0.00;99.92
2022-04-04;Zimbabwe;246612;5451;0;2.21;0.00;97.79
2022-04-04;Afghanistan;177897;7671;0;4.31;0.00;95.69
2022-04-04;Angola;99194;1900;0;1.92;0.00;98.08
2022-04-04;Belgique;3881523;30908;0;0.80;0.00;99.20
2022-04-04;Saint Barthélemy;4150;6;0;0.14;0.00;99.86
2022-04-04;Bhoutan;31927;12;0;0.04;0.00;99.96
2022-04-04;République Tchèque;3838868;39755;0;1.04;0.00;98.96
2022-04-04;Algérie;265694;6874;0;2.59;0.00;97.41
2022-04-04;Espagne;11551574;102541;0;0.89;0.00;99.11
2022-04-04;Îles Féroé;34658;28;0;0.08;0.00;99.92
2022-04-04;Guyane Française;79075;394;0;0.50;0.00;99.50
2022-04-04;Guinée;36459;440;0;1.21;0.00;98.79
2022-04-04;Croatie;1102827;15619;0;1.42;0.00;98.58
2022-04-04;Italie;14877144;159909;0;1.07;0.00;98.93
2022-04-04;Kirghizistan;200968;2991;0;1.49;0.00;98.51
2022-04-04;Corée du Sud;14267401;17662;0;0.12;0.00;99.88
2022-04-04;Sainte-Lucie;22965;365;0;1.59;0.00;98.41
2022-04-04;Luxembourg;219390;1041;0;0.47;0.00;99.53
2022-04-04;Montenegro;233365;2706;0;1.16;0.00;98.84
2022-04-04;Birmanie;611926;19433;0;3.18;0.00;96.82
2022-04-04;Malaisie;4256469;35127;0;0.83;0.00;99.17
2022-04-04;Nigéria;255468;3142;0;1.23;0.00;98.77
2022-04-04;Papouasie-Nouvelle-Guinée;43374;643;0;1.48;0.00;98.52
2022-04-04;Réunion;336945;709;0;0.21;0.00;99.79
2022-04-04;Îles Salomon;11470;137;0;1.19;0.00;98.81
2022-04-04;Slovénie;974694;6505;0;0.67;0.00;99.33
2022-04-04;Somalie;26410;1361;0;5.15;0.00;94.85
2022-04-04;Eswatini;69862;1394;0;2.00;0.00;98.00
2022-04-04;Tadjikistan;17786;125;0;0.70;0.00;99.30
2022-04-04;Turquie;14907378;98197;0;0.66;0.00;99.34
2022-04-04;Ouganda;163949;3596;0;2.19;0.00;97.81
2022-04-04;St-Vincent / Grenadines;8335;106;0;1.27;0.00;98.73
2022-04-04;Zambie;317110;3967;0;1.25;0.00;98.75
2022-04-04;Émirats Arabes Unis;892470;2302;0;0.26;0.00;99.74
2022-04-04;Australie;4772414;6425;0;0.13;0.00;99.87
2022-04-04;Bangladesh;1951831;29123;0;1.49;0.00;98.51
2022-04-04;Bénin;26952;163;0;0.60;0.00;99.40
2022-04-04;Bahamas;33313;788;0;2.37;0.00;97.63
2022-04-04;Canada;3509426;37748;0;1.08;0.00;98.92
2022-04-04;Côte d'Ivoire;81771;796;0;0.97;0.00;99.03
2022-04-04;Costa Rica;839368;8308;0;0.99;0.00;99.01
2022-04-04;Chypre;444174;951;0;0.21;0.00;99.79
2022-04-04;République Dominicaine;578209;4375;0;0.76;0.00;99.24
2022-04-04;Érythrée;9728;103;0;1.06;0.00;98.94
2022-04-04;Géorgie;1649430;16758;0;1.02;0.00;98.98
2022-04-04;Gambie;11989;365;0;3.04;0.00;96.96
2022-04-04;Guatemala;831149;17329;0;2.08;0.00;97.92
2022-04-04;Honduras;421121;10882;0;2.58;0.00;97.42
2022-04-04;Israël;3957492;10554;0;0.27;0.00;99.73
2022-04-04;Islande;181830;101;0;0.06;0.00;99.94
2022-04-04;Kenya;323468;5648;0;1.75;0.00;98.25
2022-04-04;Liban;1093267;10319;0;0.94;0.00;99.06
2022-04-04;Lituanie;1031739;8913;0;0.86;0.00;99.14
2022-04-04;Moldavie;514222;11449;0;2.23;0.00;97.77
2022-04-04;Mali;30506;728;0;2.39;0.00;97.61
2022-04-04;Mexique;5666921;323235;0;5.70;0.00;94.30
2022-04-04;Mauritanie;58705;982;0;1.67;0.00;98.33
2022-04-04;Polynésie Française;72386;647;0;0.89;0.00;99.11
2022-04-04;Qatar;362007;677;0;0.19;0.00;99.81
2022-04-04;Arabie Saoudite;751180;9050;0;1.20;0.00;98.80
2022-04-04;Sénégal;85920;1965;0;2.29;0.00;97.71
2022-04-04;Syrie;55718;3145;0;5.64;0.00;94.36
2022-04-04;Thaïlande;3757575;25603;0;0.68;0.00;99.32
2022-04-04;Tonga;7234;9;0;0.12;0.00;99.88
2022-04-04;Ukraine;5040518;112459;0;2.23;0.00;97.77
2022-04-04;Vatican;29;0;0;0.00;0.00;100.00
2022-04-04;Vanuatu;4431;2;0;0.05;0.00;99.95
2022-04-04;Afrique du Sud;3722954;100050;0;2.69;0.00;97.31
2022-04-04;Andorre;40024;153;0;0.38;0.00;99.62
2022-04-04;Arménie;422581;8617;0;2.04;0.00;97.96
2022-04-04;Autriche;3899660;16002;0;0.41;0.00;99.59
2022-04-04;Barbade;60160;375;0;0.62;0.00;99.38
2022-04-04;Burundi;38588;38;0;0.10;0.00;99.90
2022-04-04;Brésil;30015357;660570;0;2.20;0.00;97.80
2022-04-04;Belize;57303;656;0;1.14;0.00;98.86
2022-04-04;Suisse;3507309;13582;0;0.39;0.00;99.61
2022-04-04;Colombie;6086233;139670;0;2.29;0.00;97.71
2022-04-04;Dominique;11891;63;0;0.53;0.00;99.47
2022-04-04;Grenade;14024;218;0;1.55;0.00;98.45
2022-04-04;Irlande;1474374;6799;0;0.46;0.00;99.54
2022-04-04;Iran;7171165;140368;0;1.96;0.00;98.04
2022-04-04;Japon;6730654;28332;0;0.42;0.00;99.58
2022-04-04;Saint-Kitts-et-Nevis;5549;43;0;0.77;0.00;99.23
2022-04-04;Laos;184598;682;0;0.37;0.00;99.63
2022-04-04;Lesotho;32910;697;0;2.12;0.00;97.88
2022-04-04;Monaco;10872;54;0;0.50;0.00;99.50
2022-04-04;Macédoine;306711;9231;0;3.01;0.00;96.99
2022-04-04;Martinique;145966;916;0;0.63;0.00;99.37
2022-04-04;Malawi;85664;2626;0;3.07;0.00;96.93
2022-04-04;Niger;8811;308;0;3.50;0.00;96.50
2022-04-04;Népal;978507;11951;0;1.22;0.00;98.78
2022-04-04;Pérou;3548717;212354;0;5.98;0.00;94.02
2022-04-04;Paraguay;648353;18731;0;2.89;0.00;97.11
2022-04-04;Rwanda;129733;1459;0;1.12;0.00;98.88
2022-04-04;Singapour;1109744;1283;0;0.12;0.00;99.88
2022-04-04;Saint-Marin;15345;113;0;0.74;0.00;99.26
2022-04-04;El Salvador;161570;4120;0;2.55;0.00;97.45
2022-04-04;Togo;36945;272;0;0.74;0.00;99.26
2022-04-04;Tunisie;1035884;28323;0;2.73;0.00;97.27
2022-04-04;Tanzanie;33815;800;0;2.37;0.00;97.63
2022-04-04;Ouzbékistan;237888;1637;0;0.69;0.00;99.31
2022-04-04;Viet Nam;9867045;42642;0;0.43;0.00;99.57
2022-04-04;Mayotte;36891;187;0;0.51;0.00;99.49
2022-04-03;Mayotte;36891;187;0;0.51;0.00;99.49
2022-04-03;Viet Nam;9818328;42600;0;0.43;0.00;99.57
2022-04-03;Ouzbékistan;237853;1637;0;0.69;0.00;99.31
2022-04-03;Tanzanie;33815;800;0;2.37;0.00;97.63
2022-04-03;Tunisie;1035884;28323;0;2.73;0.00;97.27
2022-04-03;Togo;36944;272;0;0.74;0.00;99.26
2022-04-03;El Salvador;161570;4120;0;2.55;0.00;97.45
2022-04-03;Saint-Marin;15345;113;0;0.74;0.00;99.26
2022-04-03;Singapour;1109744;1276;0;0.11;0.00;99.89
2022-04-03;Rwanda;129728;1459;0;1.12;0.00;98.88
2022-04-03;Paraguay;648353;18731;0;2.89;0.00;97.11
2022-04-03;Pérou;3548559;212328;0;5.98;0.00;94.02
2022-04-03;Népal;978475;11951;0;1.22;0.00;98.78
2022-04-03;Niger;8811;308;0;3.50;0.00;96.50
2022-04-03;Malawi;85664;2626;0;3.07;0.00;96.93
